id,split,MSA,EGY,EGY Translation
1539,corpus-6-test-corpus-26-train,ما التذكار الخاص بهاواي ؟,اى تذكار أقدر اخده و ينفع هديه من هاواي؟,ايه تذكار ايه؟
1556,corpus-6-test-corpus-26-train,أيمكنني أن أذهب هناك بمترو الأنفاق ؟,ممكن أوصلة بالمترو؟,أنا بحاجة هنا بمترو ايه؟
1560,corpus-6-test-corpus-26-train,أريد مجفف .,عايز سيشوار.,أنا تريدين.
1562,corpus-6-test-corpus-26-train,هل نذهب إلى أي مكان متحدثين مثل ذلك ؟,الكلام ده حيخلينا ننجح؟,أنا ذهب إلى أي مكان متحدثين؟
1585,corpus-6-test-corpus-26-train,أنا من النرويج .,جاي من النرويج .,أنا من النرويج.
1603,corpus-6-test-corpus-26-dev,من ثمانية إلى اثنى عشر من فضلك .,أذا سمحت من عشرة لتناشر .,أربعة إلى عشر من فضلك.
1619,corpus-6-test-corpus-26-train,بالتأكيد . دعني أراها . أظن أن المرجان جرحك .,اكيد . خليني أشوف . الصخور المرجانية عورتك، متهيألي.,أنا. أنا أنا. أنا أنا.
1620,corpus-6-test-corpus-26-train,لقط للتأكيد ، إعطني رقم المسئول .,أحتياطي، خلي معايا رقم الشخص المسئول .,أنا يمكن قوله، أنا يمكن رقم المسئول.
1622,corpus-6-test-corpus-26-train,هل هناك طريق حر ؟,فيه أوتوستراد؟,ايه طريق حر؟
1630,corpus-6-test-corpus-26-train,لماذا لم يأت إلى الحفلة أمس ؟,ليه ماجاش الحفلة امبارح؟,ايه يأتى ايه ؟
1637,corpus-6-test-corpus-26-train,لقد كان هناك حادث مرور .,فيه حادثة .,أنا هناك مشكلة.
1650,corpus-6-test-corpus-26-train,"آسف , لقد اتصلت بالرقم الخطأ .",أسف، طلبت الرقم غلط .,آسف، أنا اتصلت بالرقم الخطأ.
1653,corpus-6-test-corpus-26-test,من فضلك ادخل رقم هويتك الشخصية .,لو سمحت دخل رقمك السري .,فضلك دخل رقم ايه.
1663,corpus-6-test-corpus-26-dev,لا أستطيع ضبط اللوحة .,مش قادر أظبط الصورة .,أنا بحاجة لوحة.
1668,corpus-6-test-corpus-26-train,"واحد هامبورجر بالجبن و عصير برتقال , من فضلك .",واحد هامبرج بالجنبة و عصير برتقان، إذا سمحت .,واحد هامبورجر على شاي و عصير برتقال، من فضلك
1670,corpus-6-test-corpus-26-test,هاك جواز سفري .,اهوه باسبوري .,ايه ايه سفري.
1682,corpus-6-test-corpus-26-test,"لماذا , شكرا جزيلا . هل أستطيع الارتقاء للقمة ؟",ليه؟ اشكرك كتير . اوه، ممكن أكلم الريس؟,ايه، شكرا جزيلا. أنا بحاجة الى ايه؟
1702,corpus-6-test-corpus-26-train,هل أستطيع أن الحصول علي تذكرتان للمسرحية الغنائية الجمعة القادمة .,ممكن تذكرتين للحفلة الموسيقيه الجمعة الجاية؟,أنا بحاجة لبيع تذكارات الجمعة القادمة.
1718,corpus-6-test-corpus-26-train,راكب آخر هناك قال انهم يستطيعون أن يبدلوا مقاعدهم معك .,فيه راكب تاني هناك قال انه ممكن يبدل الكرسي معاك .,هناك يقول ايه يمكن يبدلوا هذه القاعد
1754,corpus-6-test-corpus-26-train,هل أستطيع تمديد إقامتي ؟,ممكن اطول أقامتي؟,أنا بحاجة لعمل؟
1766,corpus-6-test-corpus-26-train,"يا صاح , أتعرف أي مكان يستحق الرؤية قريبا من هنا ؟",مثلا، تعرف أى حاجه تستاهل تتشاف قريبه من هنا؟,أنا صاح، أنا تعرف مكان قريب منهنا؟
1768,corpus-6-test-corpus-26-dev,"لا , أريد أن استأجر نصف مجموعة من المضارب وزوجا من الأحذية .",لأ، عايز أأجر نص مجموعة من المضارب وجزمة .,أنا ريد استخدام نصف مجموعة من منتجات.
1782,corpus-6-test-corpus-26-train,هل من الممكن أن تخبرني عندما تعقروا علي الحقيبة الضائعة ؟,ممكن تبلغني لما تلاقي شنطتك الضايعة ؟,ايه يمكن تخبرني عندما يحمل ايه؟
1788,corpus-6-test-corpus-26-train,ما اسم هذه المحمية ؟,ايه أسم الجنينة العامة ديه؟,ايه اسمه المحمية؟
1791,corpus-6-test-corpus-26-train,أصبت بسحجة .,أتجرحت .,أنا يمكن.
1792,corpus-6-test-corpus-26-dev,أين يوجد مكان جيد به لمشاهدة الأماكن المهمة ؟,فين مكان كويس للسياحة؟,ايه ايه ايه ايه ايه ايه ايه ايه ايه 
1800,corpus-6-test-corpus-26-train,هل من الممكن أن احصل علي بعض الفاكهة ؟,ممكن شوية فاكهة؟,ايه يمكن يصل علي بعض الفاكهة؟
1834,corpus-6-test-corpus-26-train,هل أستطيع تناول غذائي الآن ؟,ممكن اتغدى دلوقتي؟,أنا بحاجة غذائي هنا؟
1837,corpus-6-test-corpus-26-train,أريد أن أستبدل تلك الدولارات .,عايز اغير الدولارات ديه .,أنا ريد بدل هذه الدولارات.
1867,corpus-6-test-corpus-26-train,أحتاج إلى تاكسي . أنا في ساوث ماين ، وليبرتي .,محتاج تاكسي . انا في ساوث مين وليبرتي .,أنا بحاجة. أنا في ساوث ماين، وليبرتي.
1876,corpus-6-test-corpus-26-dev,بالتأكيد ، هل تريد تسريحة متموجة دائما ؟,مؤكد، عايز كيرلي؟,أنا فعليك بتسريحة متموجة؟
1878,corpus-6-test-corpus-26-train,هذه ليست تفاحة ولكنها خوخة .,ديه مش تفاحة ديه خوحة .,ايه ليست تفاحة.
1903,corpus-6-test-corpus-26-train,سوف أعطيك روشتة . خذها إلى الصيدلية .,حاديلك روشتة . خدها للصيدلية .,أنا يعطيك. خذها.
1927,corpus-6-test-corpus-26-train,نسافر جواً ثلاث مرات في الأسبوع ، أيام الثلاثاء والجمعة والسبت .,بنسافر تلات مرات في الاسبوع، في التلات، الجمعه، و السبت .,يبدو ثلاث مرات في الأسبوع، الجمعة و الجمعة.
1931,corpus-6-test-corpus-26-dev,هذا سعر مرتفع ، أليس كذلك ؟,ده غالي، مش كده؟,ايه سعر مناسب، ايه؟
1948,corpus-6-test-corpus-26-train,نعم لدينا هذا ، سوف نجهزها لك .,ايوه، عندنا . حنجهزهالك .,أنا هنا، أنا يمكن يساعدك.
1950,corpus-6-test-corpus-26-dev,هل يمكنكم إبقاء أمتعتي لديكم حتى الساعة الثالثة ؟,ممكن تخلي عندك شنطتي لحد الساعة تلاته؟,ايه يمكنكم إبقاء أمتعتي لديكم حتى الساعة
1951,corpus-6-test-corpus-26-train,"ل , ا أريد فقط الزيارة بدون ميعاد .",لأ، انا بس حأعدي مش حأطول .,أنا ريد الزيارة بدون ميعاد.
1954,corpus-6-test-corpus-26-dev,هل يمكن أن أحجز سيارة للإيجار من هنا ؟,ممكن احجز اجر-عربية هنا؟,ايه يمكن يمكن يمكن يمشي سيارة هنا؟
1968,corpus-6-test-corpus-26-train,هل أنت أمريكي ؟,انت اميركي؟,أنت أمريكي؟
1980,corpus-6-test-corpus-26-test,"إلى هذا المكان , لو سمحت .",للمكان ده، إذا سمحت .,ايه ايه ايه.
1985,corpus-6-test-corpus-26-train,لقد تعطلت سيارتي .,عربيتي وقفت.,أنا يدفع سيارتي.
1988,corpus-6-test-corpus-26-train,أين مظلل العيون ؟,فين الاى شادو؟,ايه مظلل العيون؟
1993,corpus-6-test-corpus-26-train,نريد ركناً هادئاً ، إن أمكن .,محتاجين ركن هادي، إن أمكن .,أنا بحاجة لمشي، لكن أمكن.
1997,corpus-6-test-corpus-26-train,هل هذه السيارة الأجرة متاحة ؟,التاكسي ده مجاني؟,ايه سيارة ايه؟
1998,corpus-6-test-corpus-26-train,هل هذه محطة قطار سريع ؟,المحطة دي اكسبريس؟,ايه هذه محطة طاردة؟
2001,corpus-6-test-corpus-26-train,متى ينبغي أن آتي ؟,أمتى مفروض أجي؟,ايه يمكن فعله؟
2003,corpus-6-test-corpus-26-train,أريد دورقاً صغيراً من الخمر الأبيض .,عايز أزازة نبيت أبيض صغيرة.,أنا ريد صغيرة من الخمر الأبيض.
2005,corpus-6-test-corpus-26-train,آه . هل يمكنني الحصول على وجبتي فيما بعد ؟ أنا أشعر أنني لست على ما يرام الآن .,اسف . ممكن أخد أكلتي بعدين؟ انا مش حاسس اني كويس دلوقتي.,أنا. أنا لست على ما يرام.
2025,corpus-6-test-corpus-26-train,بالفعل لدي أخبار . أنا سأتزوج .,فعلا، انا عندي اخبار جديدة، انا اتجوزت .,أنا لدي أخبار. أنا زوج.
2033,corpus-6-test-corpus-26-train,بنطلون أخر ؟,أي بنطلونات تانية؟,ايه ايه؟
2035,corpus-6-test-corpus-26-train,هل يمكنني الحصول على برنامج ؟,ممكن برنامج؟,أنا بحاجة برنامج؟
2052,corpus-6-test-corpus-26-train,اقتحمت غرفتي الليلة الماضية .,حد اقتحم اوضتي امبارح بليل .,أنا وصلت غرفتي الليلة الماضية.
2055,corpus-6-test-corpus-26-train,أرني السمكة التي رأيتها اليوم في كتاب الصور ، من فضلك .,وريني السمك اللي شفته النهاردة في الكتاب المصور، من فضلك .,أنا رأيت ايه ايه ايه ايه ايه ايه.
2083,corpus-6-test-corpus-26-train,انظر التعليمات على علبة الطعام الفارغة .,شوف التعليمات اللي على باكيدج الاكل المتفرغ.,لاحظ التعليمات على علبة الطعام الفارغ.
2086,corpus-6-test-corpus-26-train,أريد نقوداً ورقية .,عايز فلوس ورق .,أنا ريد نقودا ورقية.
2100,corpus-6-test-corpus-26-test,خطف محفظتي وجرى بعيداً .,سرق محفظتي و جري .,ضعي محفظتي على يدك.
2119,corpus-6-test-corpus-26-train,أليس لديك دروس تجريبية ؟,عندك دروس تجريبية؟,ايه ايه دروس ؟
2147,corpus-6-test-corpus-26-train,أين يمكنني أن أشتري طوابع بريد ؟,منين أقدر اشتري طوابع بريدية؟,ايه يمكنني تريدين بريد؟
2148,corpus-6-test-corpus-26-train,أنا من بريطانيا العظمى .,انا من بريطانيا العظمي .,أنا من بريطانيا العظمى.
2156,corpus-6-test-corpus-26-train,علي أن أفحص ذلك مع زوجتي .,لازم ارتبها الاول مع مراتي .,أنا يعرف ذلك مع زوجتي.
2161,corpus-6-test-corpus-26-train,أريد أن أحصل على تعويض لذلك .,ينفع أخد خصم على ده.,أنا ريد يساعد.
2179,corpus-6-test-corpus-26-train,يوجد صندوق للهاتف أمام هذا المصرف .,فيه صندوق تليفون قدام البنك ده .,لدي صندوق هاتف على هذا المصرف.
2180,corpus-6-test-corpus-26-train,سأصل في التاسع من مارس وأغادر في الرابع عشر .,حأوصل تسعة مارس و حأمشي اربعتاشر .,أنا يصل في التاسع من مارس و أغادر في الرابع 
2205,corpus-6-test-corpus-26-train,هذا غال قليلاً ، ألا تعتقد ؟,ده غالي شويه، و لا انت رأيك ايه؟,ايه غال قليلا، أنا تقدّم؟
2235,corpus-6-test-corpus-26-train,هل لديك كعب ؟,معاك الايصال؟,أنت كعب؟
