id,split,MSA,EGY,EGY Translation
1519,corpus-6-test-corpus-26-train,الآن ، مكالمتك ردت . تفضل من فضلك .,دلوقتي، مكالمتك اشتغلت . اتفضل لو سمحت .,"Maintenant, a reply. Awesome."
1525,corpus-6-test-corpus-26-train,ما رقم البوابة ؟,ايه رقم البوابه؟,ايه رقم هاتف؟
1539,corpus-6-test-corpus-26-train,ما التذكار الخاص بهاواي ؟,اى تذكار أقدر اخده و ينفع هديه من هاواي؟,ايه تذكار خاصة بهاواي؟
1556,corpus-6-test-corpus-26-train,أيمكنني أن أذهب هناك بمترو الأنفاق ؟,ممكن أوصلة بالمترو؟,أنا يمكنك ذهب هناك بمترو الأنفاق؟
1560,corpus-6-test-corpus-26-train,أريد مجفف .,عايز سيشوار.,أنا بحاجة.
1562,corpus-6-test-corpus-26-train,هل نذهب إلى أي مكان متحدثين مثل ذلك ؟,الكلام ده حيخلينا ننجح؟,ଆପଣ ଆପଣ ଆପଣ ଉପରେ ଜଣ
1585,corpus-6-test-corpus-26-train,أنا من النرويج .,جاي من النرويج .,أنا فرنسي.
1603,corpus-6-test-corpus-26-dev,من ثمانية إلى اثنى عشر من فضلك .,أذا سمحت من عشرة لتناشر .,ଆମେ ତାଙ୍କ ପାଖ.
1619,corpus-6-test-corpus-26-train,بالتأكيد . دعني أراها . أظن أن المرجان جرحك .,اكيد . خليني أشوف . الصخور المرجانية عورتك، متهيألي.,Okay. أنا أنا. أنا أنا. أنا 
1620,corpus-6-test-corpus-26-train,لقط للتأكيد ، إعطني رقم المسئول .,أحتياطي، خلي معايا رقم الشخص المسئول .,""""""" - a s'a s'a s'a "
1622,corpus-6-test-corpus-26-train,هل هناك طريق حر ؟,فيه أوتوستراد؟,ଆପଣ طريق حر؟
1630,corpus-6-test-corpus-26-train,لماذا لم يأت إلى الحفلة أمس ؟,ليه ماجاش الحفلة امبارح؟,Why didn't go to the party today?
1637,corpus-6-test-corpus-26-train,لقد كان هناك حادث مرور .,فيه حادثة .,ଏହା ଘଟଣା.
1650,corpus-6-test-corpus-26-train,"آسف , لقد اتصلت بالرقم الخطأ .",أسف، طلبت الرقم غلط .,"ଆଫ, أنا وصلت رقم خاطئ."
1653,corpus-6-test-corpus-26-test,من فضلك ادخل رقم هويتك الشخصية .,لو سمحت دخل رقمك السري .,Please masukkan nomor a téléphone.
1663,corpus-6-test-corpus-26-dev,لا أستطيع ضبط اللوحة .,مش قادر أظبط الصورة .,أنا لست ستطيع ضبط اللوحة.
1668,corpus-6-test-corpus-26-train,"واحد هامبورجر بالجبن و عصير برتقال , من فضلك .",واحد هامبرج بالجنبة و عصير برتقان، إذا سمحت .,"ଆପଣ ଏକ ମାମୋଗ, বাদাম."
1670,corpus-6-test-corpus-26-test,هاك جواز سفري .,اهوه باسبوري .,ଏକ ଜାତ.
1682,corpus-6-test-corpus-26-test,"لماذا , شكرا جزيلا . هل أستطيع الارتقاء للقمة ؟",ليه؟ اشكرك كتير . اوه، ممكن أكلم الريس؟,"Why, merci. Should I be able to reach the summit?"
1702,corpus-6-test-corpus-26-train,هل أستطيع أن الحصول علي تذكرتان للمسرحية الغنائية الجمعة القادمة .,ممكن تذكرتين للحفلة الموسيقيه الجمعة الجاية؟,أنا ستطيع أن أحضر تذكارات لعرض مسرحية الجمعة
1718,corpus-6-test-corpus-26-train,راكب آخر هناك قال انهم يستطيعون أن يبدلوا مقاعدهم معك .,فيه راكب تاني هناك قال انه ممكن يبدل الكرسي معاك .,ଏହି రైడర్ ତାଙ୍କ ପାଖ 'ਤੇ ଆ
1754,corpus-6-test-corpus-26-train,هل أستطيع تمديد إقامتي ؟,ممكن اطول أقامتي؟,أنا ستطيع إقامة؟
1766,corpus-6-test-corpus-26-train,"يا صاح , أتعرف أي مكان يستحق الرؤية قريبا من هنا ؟",مثلا، تعرف أى حاجه تستاهل تتشاف قريبه من هنا؟,""""""" - 'A n'a n'a n'a"
1768,corpus-6-test-corpus-26-dev,"لا , أريد أن استأجر نصف مجموعة من المضارب وزوجا من الأحذية .",لأ، عايز أأجر نص مجموعة من المضارب وجزمة .,"أنا, أنا wanna buy a few glasses and a "
1782,corpus-6-test-corpus-26-train,هل من الممكن أن تخبرني عندما تعقروا علي الحقيبة الضائعة ؟,ممكن تبلغني لما تلاقي شنطتك الضايعة ؟,"""""""هل يمكنك إخبارك عند يدفعي أموالك "
1788,corpus-6-test-corpus-26-train,ما اسم هذه المحمية ؟,ايه أسم الجنينة العامة ديه؟,ايه هذه المحمية؟
1791,corpus-6-test-corpus-26-train,أصبت بسحجة .,أتجرحت .,أنا أذى.
1792,corpus-6-test-corpus-26-dev,أين يوجد مكان جيد به لمشاهدة الأماكن المهمة ؟,فين مكان كويس للسياحة؟,Where do you have a good place to watch famous places?
1800,corpus-6-test-corpus-26-train,هل من الممكن أن احصل علي بعض الفاكهة ؟,ممكن شوية فاكهة؟,ଆପଣ ଆପଣ ଆପଣ ଆପଣ ଖାଇ
1834,corpus-6-test-corpus-26-train,هل أستطيع تناول غذائي الآن ؟,ممكن اتغدى دلوقتي؟,أنا ستطيع manger makanan?
1837,corpus-6-test-corpus-26-train,أريد أن أستبدل تلك الدولارات .,عايز اغير الدولارات ديه .,أنا ingin alternatif ndalama.
1867,corpus-6-test-corpus-26-train,أحتاج إلى تاكسي . أنا في ساوث ماين ، وليبرتي .,محتاج تاكسي . انا في ساوث مين وليبرتي .,"أنا بحاجة. أنا సింగపూర్, Liban."
1876,corpus-6-test-corpus-26-dev,بالتأكيد ، هل تريد تسريحة متموجة دائما ؟,مؤكد، عايز كيرلي؟,"طبعاً, s'at wanna be a stylish sweater"
1878,corpus-6-test-corpus-26-train,هذه ليست تفاحة ولكنها خوخة .,ديه مش تفاحة ديه خوحة .,"ଏହା ନିଶ୍ଚିତ, কিন্তু ଚ"
1903,corpus-6-test-corpus-26-train,سوف أعطيك روشتة . خذها إلى الصيدلية .,حاديلك روشتة . خدها للصيدلية .,أنا تريحك. خذها إلي صالون.
1927,corpus-6-test-corpus-26-train,نسافر جواً ثلاث مرات في الأسبوع ، أيام الثلاثاء والجمعة والسبت .,بنسافر تلات مرات في الاسبوع، في التلات، الجمعه، و السبت .,""""""" """""" """""" """""" """""""
1931,corpus-6-test-corpus-26-dev,هذا سعر مرتفع ، أليس كذلك ؟,ده غالي، مش كده؟,"ଏହା تكلفة, ليس?"
1948,corpus-6-test-corpus-26-train,نعم لدينا هذا ، سوف نجهزها لك .,ايوه، عندنا . حنجهزهالك .,"أنا, أنا سوف يساعدك."
1950,corpus-6-test-corpus-26-dev,هل يمكنكم إبقاء أمتعتي لديكم حتى الساعة الثالثة ؟,ممكن تخلي عندك شنطتي لحد الساعة تلاته؟,ଆପଣ يمكنك إبقاء ممتلكاتك حتي 2:30 
1951,corpus-6-test-corpus-26-train,"ل , ا أريد فقط الزيارة بدون ميعاد .",لأ، انا بس حأعدي مش حأطول .,"أنا, أنا మాత్రమే పర్యటించ بدون deadline."
1954,corpus-6-test-corpus-26-dev,هل يمكن أن أحجز سيارة للإيجار من هنا ؟,ممكن احجز اجر-عربية هنا؟,"""""""هل يمكنك إقامة سيارة هنا?"
1968,corpus-6-test-corpus-26-train,هل أنت أمريكي ؟,انت اميركي؟,أنت أمريكي?
1980,corpus-6-test-corpus-26-test,"إلى هذا المكان , لو سمحت .",للمكان ده، إذا سمحت .,""""""" - a n'a n'a n'a "
1985,corpus-6-test-corpus-26-train,لقد تعطلت سيارتي .,عربيتي وقفت.,أنا أغلق سيارتي.
1988,corpus-6-test-corpus-26-train,أين مظلل العيون ؟,فين الاى شادو؟,Where are the eyes?
1993,corpus-6-test-corpus-26-train,نريد ركناً هادئاً ، إن أمكن .,محتاجين ركن هادي، إن أمكن .,ଆପଣ ପାଣ هادئاً.
1997,corpus-6-test-corpus-26-train,هل هذه السيارة الأجرة متاحة ؟,التاكسي ده مجاني؟,ଆପଣ سيارتك ନ?
1998,corpus-6-test-corpus-26-train,هل هذه محطة قطار سريع ؟,المحطة دي اكسبريس؟,ଏହା రైలు طويلة?
2001,corpus-6-test-corpus-26-train,متى ينبغي أن آتي ؟,أمتى مفروض أجي؟,Ǹ wanna be here?
2003,corpus-6-test-corpus-26-train,أريد دورقاً صغيراً من الخمر الأبيض .,عايز أزازة نبيت أبيض صغيرة.,أنا بحاجة صغيرة من بيض.
2005,corpus-6-test-corpus-26-train,آه . هل يمكنني الحصول على وجبتي فيما بعد ؟ أنا أشعر أنني لست على ما يرام الآن .,اسف . ممكن أخد أكلتي بعدين؟ انا مش حاسس اني كويس دلوقتي.,Okay. - Ṣe i nwere a gâteau 
2025,corpus-6-test-corpus-26-train,بالفعل لدي أخبار . أنا سأتزوج .,فعلا، انا عندي اخبار جديدة، انا اتجوزت .,أنا لدي أخبار. أنا سوف زوج.
2033,corpus-6-test-corpus-26-train,بنطلون أخر ؟,أي بنطلونات تانية؟,أخر ؟
2035,corpus-6-test-corpus-26-train,هل يمكنني الحصول على برنامج ؟,ممكن برنامج؟,أنا يمكنني دفع برنامج؟
2052,corpus-6-test-corpus-26-train,اقتحمت غرفتي الليلة الماضية .,حد اقتحم اوضتي امبارح بليل .,أنا امس رأيت غرفتي.
2055,corpus-6-test-corpus-26-train,أرني السمكة التي رأيتها اليوم في كتاب الصور ، من فضلك .,وريني السمك اللي شفته النهاردة في الكتاب المصور، من فضلك .,"أنا رأيت هذه كوكتيل, أنا فضلك."
2083,corpus-6-test-corpus-26-train,انظر التعليمات على علبة الطعام الفارغة .,شوف التعليمات اللي على باكيدج الاكل المتفرغ.,ଆପଣ التعليمات على الأكياس.
2086,corpus-6-test-corpus-26-train,أريد نقوداً ورقية .,عايز فلوس ورق .,أنا بحاجة ورق.
2100,corpus-6-test-corpus-26-test,خطف محفظتي وجرى بعيداً .,سرق محفظتي و جري .,أنا يرجع.
2119,corpus-6-test-corpus-26-train,أليس لديك دروس تجريبية ؟,عندك دروس تجريبية؟,ଆପଣ دروس تجريبية?
2147,corpus-6-test-corpus-26-train,أين يمكنني أن أشتري طوابع بريد ؟,منين أقدر اشتري طوابع بريدية؟,Where can I buy mailboxes?
2148,corpus-6-test-corpus-26-train,أنا من بريطانيا العظمى .,انا من بريطانيا العظمي .,أنا البريطاني.
2156,corpus-6-test-corpus-26-train,علي أن أفحص ذلك مع زوجتي .,لازم ارتبها الاول مع مراتي .,أنا بحاجة إلي تفتيش ذلك مع زوجتي.
2161,corpus-6-test-corpus-26-train,أريد أن أحصل على تعويض لذلك .,ينفع أخد خصم على ده.,أنا ingin a goût.
2179,corpus-6-test-corpus-26-train,يوجد صندوق للهاتف أمام هذا المصرف .,فيه صندوق تليفون قدام البنك ده .,ଏହି ଫ୍ ଟ୍ ରେ هاتف.
2180,corpus-6-test-corpus-26-train,سأصل في التاسع من مارس وأغادر في الرابع عشر .,حأوصل تسعة مارس و حأمشي اربعتاشر .,"أنا سافر في مارس, أنا أغادر في الرابع عشر"
2205,corpus-6-test-corpus-26-train,هذا غال قليلاً ، ألا تعتقد ؟,ده غالي شويه، و لا انت رأيك ايه؟,"ଏହା ଜାହା, أنت?"
2235,corpus-6-test-corpus-26-train,هل لديك كعب ؟,معاك الايصال؟,ଆପଣ كرة?
2236,corpus-6-test-corpus-26-train,أين المحطة النهائية للحافلة ؟,فيه محطة الاتوبيس؟,Where is the final bus?
2238,corpus-6-test-corpus-26-train,هل تريد بالحلويات ؟,يهمك التحلية؟,ଆପଣ ଆପଣ?
2302,corpus-6-test-corpus-26-train,هل تتحدث ؟,بتتكلم؟,Ǹ t'a nói?
2306,corpus-6-test-corpus-26-train,الشيء نفسه لي ، من فضلك .,انا كمان زيه، من فضلك .,"أنا لدي, أنا فضلك."
2318,corpus-6-test-corpus-26-train,طلبي لم يأت .,طلبي لسه ما جاش .,أنا لست بحاجة.
2324,corpus-6-test-corpus-26-train,هناك الكثير من الينابيع الحارة .,فيه عيون ميه سخنه كتير .,ଏହା ଛୋଟ ନିଆଁ.
2329,corpus-6-test-corpus-26-train,من فضلك غير خمسين آلاف ين إلى دولارات أمريكية .,من فضلك غيرلي خمسني الف بن بدولارات .,ଆପଣ خمسين دولار أمريكي.
2338,corpus-6-test-corpus-26-train,هذا حسن بالنسبة لي . في الواقع أحب أن أدخن .,ده مناسب ليا . في الحقيقة انا حابب أدخن .,ଏ حسن. أنا أنا احب వంట.
