id,split,MSA,EGY,EGY Translation
1622,corpus-6-test-corpus-26-train,هل هناك طريق حر ؟,فيه أوتوستراد؟,هل هناك طريق حرب؟
1630,corpus-6-test-corpus-26-train,لماذا لم يأت إلى الحفلة أمس ؟,ليه ماجاش الحفلة امبارح؟,كيف يأت هذه الحفلة أمس ؟
1637,corpus-6-test-corpus-26-train,لقد كان هناك حادث مرور .,فيه حادثة .,لقد كان هناك تصادم.
1650,corpus-6-test-corpus-26-train,"آسف , لقد اتصلت بالرقم الخطأ .",أسف، طلبت الرقم غلط .,"آسف, لقد اتصلت بالرقم الخطأ."
1653,corpus-6-test-corpus-26-test,من فضلك ادخل رقم هويتك الشخصية .,لو سمحت دخل رقمك السري .,Please calculate your identity.
1663,corpus-6-test-corpus-26-dev,لا أستطيع ضبط اللوحة .,مش قادر أظبط الصورة .,لا أستطيع ضبط اللوحة.
1668,corpus-6-test-corpus-26-train,"واحد هامبورجر بالجبن و عصير برتقال , من فضلك .",واحد هامبرج بالجنبة و عصير برتقان، إذا سمحت .,أحد أنواع مختلفة من زيت الزيتون وزيت شجرة الشاي
1670,corpus-6-test-corpus-26-test,هاك جواز سفري .,اهوه باسبوري .,هذه السفر يمكن أن يساعد على سفر.
1682,corpus-6-test-corpus-26-test,"لماذا , شكرا جزيلا . هل أستطيع الارتقاء للقمة ؟",ليه؟ اشكرك كتير . اوه، ممكن أكلم الريس؟,شكرًا جزيلا. ليس أستطيع الارتقاء للقمة 
1702,corpus-6-test-corpus-26-train,هل أستطيع أن الحصول علي تذكرتان للمسرحية الغنائية الجمعة القادمة .,ممكن تذكرتين للحفلة الموسيقيه الجمعة الجاية؟,Yes
1718,corpus-6-test-corpus-26-train,راكب آخر هناك قال انهم يستطيعون أن يبدلوا مقاعدهم معك .,فيه راكب تاني هناك قال انه ممكن يبدل الكرسي معاك .,أحد أفراد عائلة يُقال أن يُعدوا على
1754,corpus-6-test-corpus-26-train,هل أستطيع تمديد إقامتي ؟,ممكن اطول أقامتي؟,هل يمكن أن يُطلب منك ذلك؟
1766,corpus-6-test-corpus-26-train,"يا صاح , أتعرف أي مكان يستحق الرؤية قريبا من هنا ؟",مثلا، تعرف أى حاجه تستاهل تتشاف قريبه من هنا؟,Where is the ancient city located?
1768,corpus-6-test-corpus-26-dev,"لا , أريد أن استأجر نصف مجموعة من المضارب وزوجا من الأحذية .",لأ، عايز أأجر نص مجموعة من المضارب وجزمة .,أنا ريد أن يقوم بعمل نصف مجموعة من المضارب وزوج
1782,corpus-6-test-corpus-26-train,هل من الممكن أن تخبرني عندما تعقروا علي الحقيبة الضائعة ؟,ممكن تبلغني لما تلاقي شنطتك الضايعة ؟,Yes
1788,corpus-6-test-corpus-26-train,ما اسم هذه المحمية ؟,ايه أسم الجنينة العامة ديه؟,EGYPT
1791,corpus-6-test-corpus-26-train,أصبت بسحجة .,أتجرحت .,أذني على ظهرك.
1792,corpus-6-test-corpus-26-dev,أين يوجد مكان جيد به لمشاهدة الأماكن المهمة ؟,فين مكان كويس للسياحة؟,Where is the place to watch a very good place to watch a very
1800,corpus-6-test-corpus-26-train,هل من الممكن أن احصل علي بعض الفاكهة ؟,ممكن شوية فاكهة؟,Yes
1834,corpus-6-test-corpus-26-train,هل أستطيع تناول غذائي الآن ؟,ممكن اتغدى دلوقتي؟,Yes
1837,corpus-6-test-corpus-26-train,أريد أن أستبدل تلك الدولارات .,عايز اغير الدولارات ديه .,我想 تغييرها.
1867,corpus-6-test-corpus-26-train,أحتاج إلى تاكسي . أنا في ساوث ماين ، وليبرتي .,محتاج تاكسي . انا في ساوث مين وليبرتي .,أنا بحاجة إلى تاكسي. I'm in a remote
1876,corpus-6-test-corpus-26-dev,بالتأكيد ، هل تريد تسريحة متموجة دائما ؟,مؤكد، عايز كيرلي؟,"However, maybe you cannot leave a shallow shallow "
1878,corpus-6-test-corpus-26-train,هذه ليست تفاحة ولكنها خوخة .,ديه مش تفاحة ديه خوحة .,هذه ليست تفاحة لكنها خوخة.
1903,corpus-6-test-corpus-26-train,سوف أعطيك روشتة . خذها إلى الصيدلية .,حاديلك روشتة . خدها للصيدلية .,Please give you a reflection.
1927,corpus-6-test-corpus-26-train,نسافر جواً ثلاث مرات في الأسبوع ، أيام الثلاثاء والجمعة والسبت .,بنسافر تلات مرات في الاسبوع، في التلات، الجمعه، و السبت .,"يُنظف ثلاث مرات يوميًا, الجمعة وال"
1931,corpus-6-test-corpus-26-dev,هذا سعر مرتفع ، أليس كذلك ؟,ده غالي، مش كده؟,هذا سعر يبلغ نسبة متوسطة ، ليس كذلك
1948,corpus-6-test-corpus-26-train,نعم لدينا هذا ، سوف نجهزها لك .,ايوه، عندنا . حنجهزهالك .,"Nous n'avons a mistake, shall be able to"
1950,corpus-6-test-corpus-26-dev,هل يمكنكم إبقاء أمتعتي لديكم حتى الساعة الثالثة ؟,ممكن تخلي عندك شنطتي لحد الساعة تلاته؟,Yes
1951,corpus-6-test-corpus-26-train,"ل , ا أريد فقط الزيارة بدون ميعاد .",لأ، انا بس حأعدي مش حأطول .,", أنا أريد الزيارة بدون ميعاد."
1954,corpus-6-test-corpus-26-dev,هل يمكن أن أحجز سيارة للإيجار من هنا ؟,ممكن احجز اجر-عربية هنا؟,Yes
1968,corpus-6-test-corpus-26-train,هل أنت أمريكي ؟,انت اميركي؟,هل أنت أمريكي؟
1980,corpus-6-test-corpus-26-test,"إلى هذا المكان , لو سمحت .",للمكان ده، إذا سمحت .,They believe that this place is a place where they are.
1985,corpus-6-test-corpus-26-train,لقد تعطلت سيارتي .,عربيتي وقفت.,لقد تعطلت السيارة.
1988,corpus-6-test-corpus-26-train,أين مظلل العيون ؟,فين الاى شادو؟,Where are the trees covered?
1993,corpus-6-test-corpus-26-train,نريد ركناً هادئاً ، إن أمكن .,محتاجين ركن هادي، إن أمكن .,يريد أن يمشي هادئاً.
1997,corpus-6-test-corpus-26-train,هل هذه السيارة الأجرة متاحة ؟,التاكسي ده مجاني؟,Yes
1998,corpus-6-test-corpus-26-train,هل هذه محطة قطار سريع ؟,المحطة دي اكسبريس؟,Yes
2001,corpus-6-test-corpus-26-train,متى ينبغي أن آتي ؟,أمتى مفروض أجي؟,ينبغي أن آتي؟
2003,corpus-6-test-corpus-26-train,أريد دورقاً صغيراً من الخمر الأبيض .,عايز أزازة نبيت أبيض صغيرة.,我想 استخدام a small spoon of strawberries.
2005,corpus-6-test-corpus-26-train,آه . هل يمكنني الحصول على وجبتي فيما بعد ؟ أنا أشعر أنني لست على ما يرام الآن .,اسف . ممكن أخد أكلتي بعدين؟ انا مش حاسس اني كويس دلوقتي.,أنا أشعر أنني لست على ما يرام الآن.
2025,corpus-6-test-corpus-26-train,بالفعل لدي أخبار . أنا سأتزوج .,فعلا، انا عندي اخبار جديدة، انا اتجوزت .,أنا لست زوجًا.
2033,corpus-6-test-corpus-26-train,بنطلون أخر ؟,أي بنطلونات تانية؟,كيف يمكن أن يُعد هذه الطريقة؟
2035,corpus-6-test-corpus-26-train,هل يمكنني الحصول على برنامج ؟,ممكن برنامج؟,Yes
2052,corpus-6-test-corpus-26-train,اقتحمت غرفتي الليلة الماضية .,حد اقتحم اوضتي امبارح بليل .,أغلقت غرفتي الليلة الماضية.
2055,corpus-6-test-corpus-26-train,أرني السمكة التي رأيتها اليوم في كتاب الصور ، من فضلك .,وريني السمك اللي شفته النهاردة في الكتاب المصور، من فضلك .,They looked at the images of a photographer today.
2083,corpus-6-test-corpus-26-train,انظر التعليمات على علبة الطعام الفارغة .,شوف التعليمات اللي على باكيدج الاكل المتفرغ.,لاحظ التعليمات على علبة الطعام الفارغة.
2086,corpus-6-test-corpus-26-train,أريد نقوداً ورقية .,عايز فلوس ورق .,ريد نقوداً ورقية.
2100,corpus-6-test-corpus-26-test,خطف محفظتي وجرى بعيداً .,سرق محفظتي و جري .,ضع خزانة على يدك.
2119,corpus-6-test-corpus-26-train,أليس لديك دروس تجريبية ؟,عندك دروس تجريبية؟,أنت بحاجة إلى دروس تجريبية؟
2147,corpus-6-test-corpus-26-train,أين يمكنني أن أشتري طوابع بريد ؟,منين أقدر اشتري طوابع بريدية؟,Where would I buy a mailing list?
2148,corpus-6-test-corpus-26-train,أنا من بريطانيا العظمى .,انا من بريطانيا العظمي .,أنا من بريطانيا العظمى.
2156,corpus-6-test-corpus-26-train,علي أن أفحص ذلك مع زوجتي .,لازم ارتبها الاول مع مراتي .,يمكن أن يعرف هذا مع زوجتي.
2161,corpus-6-test-corpus-26-train,أريد أن أحصل على تعويض لذلك .,ينفع أخد خصم على ده.,我想 أن يكون على تعويض.
2179,corpus-6-test-corpus-26-train,يوجد صندوق للهاتف أمام هذا المصرف .,فيه صندوق تليفون قدام البنك ده .,They have a phone on this phone.
2180,corpus-6-test-corpus-26-train,سأصل في التاسع من مارس وأغادر في الرابع عشر .,حأوصل تسعة مارس و حأمشي اربعتاشر .,أنا يذهب إلى مارس.
2205,corpus-6-test-corpus-26-train,هذا غال قليلاً ، ألا تعتقد ؟,ده غالي شويه، و لا انت رأيك ايه؟,هذا غال قليلاً، لا تعتقد؟
2235,corpus-6-test-corpus-26-train,هل لديك كعب ؟,معاك الايصال؟,هل لديك كعب؟
2236,corpus-6-test-corpus-26-train,أين المحطة النهائية للحافلة ؟,فيه محطة الاتوبيس؟,Where is the border between the borders?
2238,corpus-6-test-corpus-26-train,هل تريد بالحلويات ؟,يهمك التحلية؟,هل تريد بتنظيم النار؟
2302,corpus-6-test-corpus-26-train,هل تتحدث ؟,بتتكلم؟,هل تتحدث؟
2306,corpus-6-test-corpus-26-train,الشيء نفسه لي ، من فضلك .,انا كمان زيه، من فضلك .,هذا هو أحد أفضل الأشياء التي لديها.
2318,corpus-6-test-corpus-26-train,طلبي لم يأت .,طلبي لسه ما جاش .,طالبي لم يأت.
2324,corpus-6-test-corpus-26-train,هناك الكثير من الينابيع الحارة .,فيه عيون ميه سخنه كتير .,هناك كثير من سوق سكنية.
2329,corpus-6-test-corpus-26-train,من فضلك غير خمسين آلاف ين إلى دولارات أمريكية .,من فضلك غيرلي خمسني الف بن بدولارات .,Please have almost a hundred dollars in dollars أمريكي.
2338,corpus-6-test-corpus-26-train,هذا حسن بالنسبة لي . في الواقع أحب أن أدخن .,ده مناسب ليا . في الحقيقة انا حابب أدخن .,هذا حسن بالنسبة لي. _SPLIT_ أنا أحب أن
2347,corpus-6-test-corpus-26-test,أين يمكنني أن أشتري زلاجات وأحذية ؟,منين اقدر أاجر عده التزحلق عالجليد والشوز؟,Where would I buy a bicycle?
